"SECONDS";"PID";"VALUE";"UNITS";
"42941.193574";"Distance travelled (total)";"41.72831300000001";"km";
"42941.193574";"Distance travelled (Week)";"32.662701999999996";"km";
"42941.193574";"Vehicle acceleration";"0.06748245569933109";"g";
"42941.193574";"Vehicle speed";"39";"km/h";
"42941.2339989";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42941.3248264";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42941.3248264";"Throttle position";"23.137254901960784";"%";
"42941.3654931";"Average fuel consumption";"7.287319019352897";"L/100km";
"42941.3654931";"Average fuel consumption (Today)";"11.854640880826057";"L/100km";
"42941.3654931";"Average fuel consumption (total)";"6.415919570005141";"L/100km";
"42941.3654931";"Average fuel consumption (Week)";"6.5087052504106975";"L/100km";
"42941.3654931";"Average fuel consumption 10 sec";"7.74081764580916";"L/100km";
"42941.3654931";"Calculated instant fuel rate";"2.1996329929530627";"L/h";
"42941.3654931";"Fuel used";"0.021715564909872486";"L";
"42941.3654931";"Fuel used (Today)";"0.035325999999999996";"L";
"42941.3654931";"Fuel used (total)";"2.6772549999999997";"L";
"42941.3654931";"Fuel used (Week)";"2.1259189999999997";"L";
"42941.3654931";"Fuel used price";"0.0358306821012896";"€";
"42941.3654931";"Fuel used price (Today)";"0.05828789999999999";"€";
"42941.3654931";"Fuel used price (total)";"4.417470750000001";"€";
"42941.3654931";"Fuel used price (Week)";"3.5077663499999994";"€";
"42941.3654931";"Instant engine power (based on fuel consumption)";"8.605399580180151";"hp";
"42941.3654931";"MAF air flow rate";"6.53";"g/sec";
"42941.3654931";"Power from MAF";"7.836";"hp";
"42941.4136642";"Average speed";"25.879752345022382";"km/h";
"42941.4136642";"Calculated instant fuel consumption";"5.640084597315546";"L/100km";
"42941.4136642";"Distance travelled";"0.3003756970555556";"km";
"42941.4136642";"Distance travelled (Today)";"0.300378";"km";
"42941.4136642";"Distance travelled (total)";"41.73069800000001";"km";
"42941.4136642";"Distance travelled (Week)";"32.665087";"km";
"42941.4136642";"Vehicle acceleration";"0.06816069246913449";"g";
"42941.4136642";"Vehicle speed";"39";"km/h";
"42941.4529505";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42941.5383142";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42941.5383142";"Throttle position";"23.137254901960784";"%";
"42941.5809167";"Average fuel consumption";"7.274233114734521";"L/100km";
"42941.5809167";"Average fuel consumption (Today)";"11.80512554181731";"L/100km";
"42941.5809167";"Average fuel consumption (total)";"6.4158739928098";"L/100km";
"42941.5809167";"Average fuel consumption (Week)";"6.508640249450429";"L/100km";
"42941.5809167";"Average fuel consumption 10 sec";"7.696122460761461";"L/100km";
"42941.5809167";"Calculated instant fuel rate";"2.2467920464007545";"L/h";
"42941.5809167";"Fuel used";"0.02185002842382987";"L";
"42941.5809167";"Fuel used (Today)";"0.03546";"L";
"42941.5809167";"Fuel used (total)";"2.677389";"L";
"42941.5809167";"Fuel used (Week)";"2.1260529999999997";"L";
"42941.5809167";"Fuel used price";"0.036052546899319284";"€";
"42941.5809167";"Fuel used price (Today)";"0.05850899999999999";"€";
"42941.5809167";"Fuel used price (total)";"4.417691850000001";"€";
"42941.5809167";"Fuel used price (Week)";"3.5079874499999995";"€";
"42941.5809167";"Instant engine power (based on fuel consumption)";"8.78989513013807";"hp";
"42941.5809167";"MAF air flow rate";"6.67";"g/sec";
"42941.5809167";"Power from MAF";"8.004";"hp";
"42941.6489621";"Average speed";"25.953206391434897";"km/h";
"42941.6489621";"Calculated instant fuel consumption";"5.761005247181422";"L/100km";
"42941.6489621";"Distance travelled";"0.3029241769722223";"km";
"42941.6489621";"Distance travelled (Today)";"0.302926";"km";
"42941.6489621";"Distance travelled (total)";"41.73324600000001";"km";
"42941.6489621";"Distance travelled (Week)";"32.667635";"km";
"42941.6489621";"Vehicle acceleration";"0";"g";
"42941.6489621";"Vehicle speed";"39";"km/h";
"42941.697987";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42941.7792027";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42941.7792027";"Throttle position";"26.666666666666668";"%";
"42941.8308011";"Average fuel consumption";"7.298479034344943";"L/100km";
"42941.8308011";"Average fuel consumption (Today)";"11.79132857529562";"L/100km";
"42941.8308011";"Average fuel consumption (total)";"6.416102883537981";"L/100km";
"42941.8308011";"Average fuel consumption (Week)";"6.508925424200434";"L/100km";
"42941.8308011";"Average fuel consumption 10 sec";"7.6706890179342375";"L/100km";
"42941.8308011";"Calculated instant fuel rate";"3.728933726185361";"L/h";
"42941.8308011";"Fuel used";"0.022108857546279614";"L";
"42941.8308011";"Fuel used (Today)";"0.035719";"L";
"42941.8308011";"Fuel used (total)";"2.6776479999999996";"L";
"42941.8308011";"Fuel used (Week)";"2.1263119999999995";"L";
"42941.8308011";"Fuel used price";"0.036479614951361365";"€";
"42941.8308011";"Fuel used price (Today)";"0.05893635";"€";
"42941.8308011";"Fuel used price (total)";"4.4181192000000005";"€";
"42941.8308011";"Fuel used price (Week)";"3.5084147999999997";"€";
"42941.8308011";"Instant engine power (based on fuel consumption)";"14.588326700244146";"hp";
"42941.8308011";"MAF air flow rate";"11.07";"g/sec";
"42941.8308011";"Power from MAF";"13.284";"hp";
"42941.874604";"Average speed";"26.022894996781172";"km/h";
"42941.874604";"Calculated instant fuel consumption";"9.561368528680413";"L/100km";
"42941.874604";"Distance travelled";"0.30536868505555564";"km";
"42941.874604";"Distance travelled (Today)";"0.305371";"km";
"42941.874604";"Distance travelled (total)";"41.73569100000001";"km";
"42941.874604";"Distance travelled (Week)";"32.67008";"km";
"42941.874604";"Vehicle acceleration";"0";"g";
"42941.874604";"Vehicle speed";"39";"km/h";
"42941.9175212";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42942.002004";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42942.002004";"Throttle position";"24.705882352941178";"%";
"42942.051527";"Average fuel consumption";"7.296669025077697";"L/100km";
"42942.051527";"Average fuel consumption (Today)";"11.75357188469108";"L/100km";
"42942.051527";"Average fuel consumption (total)";"6.416141522611903";"L/100km";
"42942.051527";"Average fuel consumption (Week)";"6.508967838462593";"L/100km";
"42942.051527";"Average fuel consumption 10 sec";"7.645973285485938";"L/100km";
"42942.051527";"Calculated instant fuel rate";"2.819437695408444";"L/h";
"42942.051527";"Fuel used";"0.022281742254735795";"L";
"42942.051527";"Fuel used (Today)";"0.035892";"L";
"42942.051527";"Fuel used (total)";"2.677821";"L";
"42942.051527";"Fuel used (Week)";"2.1264849999999997";"L";
"42942.051527";"Fuel used price";"0.03676487472031406";"€";
"42942.051527";"Fuel used price (Today)";"0.05922179999999999";"€";
"42942.051527";"Fuel used price (total)";"4.41840465";"€";
"42942.051527";"Fuel used price (Week)";"3.5087002499999995";"€";
"42942.051527";"Instant engine power (based on fuel consumption)";"11.030198236769966";"hp";
"42942.051527";"MAF air flow rate";"8.370000000000001";"g/sec";
"42942.051527";"Power from MAF";"10.044";"hp";
"42942.0935851";"Average speed";"26.089824706771275";"km/h";
"42942.0935851";"Calculated instant fuel consumption";"7.229327424124215";"L/100km";
"42942.0935851";"Distance travelled";"0.3077412619722223";"km";
"42942.0935851";"Distance travelled (Today)";"0.307744";"km";
"42942.0935851";"Distance travelled (total)";"41.73806400000001";"km";
"42942.0935851";"Distance travelled (Week)";"32.672453";"km";
"42942.0935851";"Vehicle acceleration";"0";"g";
"42942.0935851";"Vehicle speed";"39";"km/h";
"42942.129735";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42942.2100601";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42942.2100601";"Throttle position";"24.313725490196077";"%";
"42942.2502797";"Average fuel consumption";"7.2865824060717665";"L/100km";
"42942.2502797";"Average fuel consumption (Today)";"11.709082874077154";"L/100km";
"42942.2502797";"Average fuel consumption (total)";"6.416116952621471";"L/100km";
"42942.2502797";"Average fuel consumption (Week)";"6.508929709073267";"L/100km";
"42942.2502797";"Average fuel consumption 10 sec";"7.621768350853353";"L/100km";
"42942.2502797";"Calculated instant fuel rate";"2.573536916716906";"L/h";
"42942.2502797";"Fuel used";"0.02242382065109117";"L";
"42942.2502797";"Fuel used (Today)";"0.036034";"L";
"42942.2502797";"Fuel used (total)";"2.6779629999999996";"L";
"42942.2502797";"Fuel used (Week)";"2.1266269999999996";"L";
"42942.2502797";"Fuel used price";"0.03699930407430043";"€";
"42942.2502797";"Fuel used price (Today)";"0.0594561";"€";
"42942.2502797";"Fuel used price (total)";"4.41863895";"€";
"42942.2502797";"Fuel used price (Week)";"3.5089345499999993";"€";
"42942.2502797";"Instant engine power (based on fuel consumption)";"10.06818572627509";"hp";
"42942.2502797";"MAF air flow rate";"7.640000000000001";"g/sec";
"42942.2502797";"Power from MAF";"9.168000000000001";"hp";
"42942.3024406";"Average speed";"26.153024854864814";"km/h";
"42942.3024406";"Calculated instant fuel consumption";"6.598812606966427";"L/100km";
"42942.3024406";"Distance travelled";"0.31000432363888897";"km";
"42942.3024406";"Distance travelled (Today)";"0.310007";"km";
"42942.3024406";"Distance travelled (total)";"41.74032700000001";"km";
"42942.3024406";"Distance travelled (Week)";"32.674716";"km";
"42942.3024406";"Vehicle acceleration";"0";"g";
"42942.3024406";"Vehicle speed";"39";"km/h";
"42942.3411608";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42942.4428037";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42942.4428037";"Throttle position";"24.313725490196077";"%";
"42942.4817206";"Average fuel consumption";"7.286474747061887";"L/100km";
"42942.4817206";"Average fuel consumption (Today)";"11.676833103768626";"L/100km";
"42942.4817206";"Average fuel consumption (total)";"6.416164396603791";"L/100km";
"42942.4817206";"Average fuel consumption (Week)";"6.508983888337391";"L/100km";
"42942.4817206";"Average fuel consumption 10 sec";"7.598567907457623";"L/100km";
"42942.4817206";"Calculated instant fuel rate";"2.5600629014461376";"L/h";
"42942.4817206";"Fuel used";"0.02258838675674765";"L";
"42942.4817206";"Fuel used (Today)";"0.036199";"L";
"42942.4817206";"Fuel used (total)";"2.6781279999999996";"L";
"42942.4817206";"Fuel used (Week)";"2.1267919999999996";"L";
"42942.4817206";"Fuel used price";"0.03727083814863362";"€";
"42942.4817206";"Fuel used price (Today)";"0.05972835";"€";
"42942.4817206";"Fuel used price (total)";"4.4189112";"€";
"42942.4817206";"Fuel used price (Week)";"3.5092067999999994";"€";
"42942.4817206";"Instant engine power (based on fuel consumption)";"10.0154727120014";"hp";
"42942.4817206";"MAF air flow rate";"7.6000000000000005";"g/sec";
"42942.4817206";"Power from MAF";"9.120000000000001";"hp";
"42942.5286169";"Average speed";"26.220735200868397";"km/h";
"42942.5286169";"Calculated instant fuel consumption";"6.5642638498618915";"L/100km";
"42942.5286169";"Distance travelled";"0.3124537229722223";"km";
"42942.5286169";"Distance travelled (Today)";"0.312456";"km";
"42942.5286169";"Distance travelled (total)";"41.742776000000006";"km";
"42942.5286169";"Distance travelled (Week)";"32.677164999999995";"km";
"42942.5286169";"Vehicle acceleration";"0";"g";
"42942.5286169";"Vehicle speed";"39";"km/h";
"42942.5696282";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42942.6469767";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42942.6469767";"Throttle position";"23.92156862745098";"%";
"42942.6876131";"Average fuel consumption";"7.274438975911545";"L/100km";
"42942.6876131";"Average fuel consumption (Today)";"11.630437565609236";"L/100km";
"42942.6876131";"Average fuel consumption (total)";"6.416125750716721";"L/100km";
"42942.6876131";"Average fuel consumption (Week)";"6.508927564554636";"L/100km";
"42942.6876131";"Average fuel consumption 10 sec";"7.576166671741577";"L/100km";
"42942.6876131";"Calculated instant fuel rate";"2.462376290733061";"L/h";
"42942.6876131";"Fuel used";"0.022729255405578026";"L";
"42942.6876131";"Fuel used (Today)";"0.03634";"L";
"42942.6876131";"Fuel used (total)";"2.678269";"L";
"42942.6876131";"Fuel used (Week)";"2.1269329999999997";"L";
"42942.6876131";"Fuel used price";"0.03750327141920374";"€";
"42942.6876131";"Fuel used price (Today)";"0.059961";"€";
"42942.6876131";"Fuel used price (total)";"4.41914385";"€";
"42942.6876131";"Fuel used price (Week)";"3.5094394499999995";"€";
"42942.6876131";"Instant engine power (based on fuel consumption)";"9.633303358517136";"hp";
"42942.6876131";"MAF air flow rate";"7.3100000000000005";"g/sec";
"42942.6876131";"Power from MAF";"8.772";"hp";
"42942.7300241";"Average speed";"26.280470491377304";"km/h";
"42942.7300241";"Calculated instant fuel consumption";"6.313785360854003";"L/100km";
"42942.7300241";"Distance travelled";"0.31463627888888895";"km";
"42942.7300241";"Distance travelled (Today)";"0.314639";"km";
"42942.7300241";"Distance travelled (total)";"41.74495900000001";"km";
"42942.7300241";"Distance travelled (Week)";"32.679348";"km";
"42942.7300241";"Vehicle acceleration";"0";"g";
"42942.7300241";"Vehicle speed";"39";"km/h";
"42942.7701625";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42942.8526777";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42942.8526777";"Throttle position";"23.137254901960784";"%";
"42942.9235437";"Average fuel consumption";"7.271548687486323";"L/100km";
"42942.9235437";"Average fuel consumption (Today)";"11.597417993319327";"L/100km";
"42942.9235437";"Average fuel consumption (total)";"6.416149552332773";"L/100km";
"42942.9235437";"Average fuel consumption (Week)";"6.508951769784391";"L/100km";
"42942.9235437";"Average fuel consumption 10 sec";"7.554909889895191";"L/100km";
"42942.9235437";"Calculated instant fuel rate";"2.2838455883953697";"L/h";
"42942.9235437";"Fuel used";"0.022878930207900813";"L";
"42942.9235437";"Fuel used (Today)";"0.03649";"L";
"42942.9235437";"Fuel used (total)";"2.678419";"L";
"42942.9235437";"Fuel used (Week)";"2.127083";"L";
"42942.9235437";"Fuel used price";"0.03775023484303634";"€";
"42942.9235437";"Fuel used price (Today)";"0.0602085";"€";
"42942.9235437";"Fuel used price (total)";"4.419391350000001";"€";
"42942.9235437";"Fuel used price (Week)";"3.5096869499999994";"€";
"42942.9235437";"Instant engine power (based on fuel consumption)";"8.934855919390724";"hp";
"42942.9235437";"MAF air flow rate";"6.78";"g/sec";
"42942.9235437";"Power from MAF";"8.136";"hp";
"42942.9700866";"Average speed";"26.35090704099943";"km/h";
"42942.9700866";"Calculated instant fuel consumption";"5.856014329218897";"L/100km";
"42942.9700866";"Distance travelled";"0.3172363124722223";"km";
"42942.9700866";"Distance travelled (Today)";"0.317239";"km";
"42942.9700866";"Distance travelled (total)";"41.74755900000001";"km";
"42942.9700866";"Distance travelled (Week)";"32.681948";"km";
"42942.9700866";"Vehicle acceleration";"0";"g";
"42942.9700866";"Vehicle speed";"39";"km/h";
"42943.0095605";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42943.0847584";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42943.0847584";"Throttle position";"23.137254901960784";"%";
"42943.1091379";"Average fuel consumption";"7.2484741073963574";"L/100km";
"42943.1091379";"Average fuel consumption (Today)";"11.538934368094719";"L/100km";
"42943.1091379";"Average fuel consumption (total)";"6.416027820931995";"L/100km";
"42943.1091379";"Average fuel consumption (Week)";"6.508788888593788";"L/100km";
"42943.1091379";"Average fuel consumption 10 sec";"7.534394423173908";"L/100km";
"42943.1091379";"Calculated instant fuel rate";"2.2467920464007545";"L/h";
"42943.1091379";"Fuel used";"0.022994791968808034";"L";
"42943.1091379";"Fuel used (Today)";"0.036606";"L";
"42943.1091379";"Fuel used (total)";"2.6785349999999997";"L";
"42943.1091379";"Fuel used (Week)";"2.1271989999999996";"L";
"42943.1091379";"Fuel used price";"0.03794140674853325";"€";
"42943.1091379";"Fuel used price (Today)";"0.06039989999999999";"€";
"42943.1091379";"Fuel used price (total)";"4.41958275";"€";
"42943.1091379";"Fuel used price (Week)";"3.5098783499999997";"€";
"42943.1091379";"Instant engine power (based on fuel consumption)";"8.78989513013807";"hp";
"42943.1091379";"MAF air flow rate";"6.67";"g/sec";
"42943.1091379";"Power from MAF";"8.004";"hp";
"42943.1497291";"Average speed";"26.403130661816263";"km/h";
"42943.1497291";"Calculated instant fuel consumption";"5.761005247181422";"L/100km";
"42943.1497291";"Distance travelled";"0.31918282088888894";"km";
"42943.1497291";"Distance travelled (Today)";"0.319186";"km";
"42943.1497291";"Distance travelled (total)";"41.74950600000001";"km";
"42943.1497291";"Distance travelled (Week)";"32.683895";"km";
"42943.1497291";"Vehicle acceleration";"0";"g";
"42943.1497291";"Vehicle speed";"39";"km/h";
"42943.1943813";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42943.2776776";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42943.2776776";"Throttle position";"23.92156862745098";"%";
"42943.3175024";"Average fuel consumption";"7.249449745153486";"L/100km";
"42943.3175024";"Average fuel consumption (Today)";"11.513662879950873";"L/100km";
"42943.3175024";"Average fuel consumption (total)";"6.416073521923826";"L/100km";
"42943.3175024";"Average fuel consumption (Week)";"6.508841739945621";"L/100km";
"42943.3175024";"Average fuel consumption 10 sec";"7.515293839790752";"L/100km";
"42943.3175024";"Calculated instant fuel rate";"2.4926928250922913";"L/h";
"42943.3175024";"Fuel used";"0.023138998195503264";"L";
"42943.3175024";"Fuel used (Today)";"0.03675";"L";
"42943.3175024";"Fuel used (total)";"2.678679";"L";
"42943.3175024";"Fuel used (Week)";"2.1273429999999998";"L";
"42943.3175024";"Fuel used price";"0.038179347022580384";"€";
"42943.3175024";"Fuel used price (Today)";"0.0606375";"€";
"42943.3175024";"Fuel used price (total)";"4.41982035";"€";
"42943.3175024";"Fuel used price (Week)";"3.5101159499999994";"€";
"42943.3175024";"Instant engine power (based on fuel consumption)";"9.751907640632941";"hp";
"42943.3175024";"MAF air flow rate";"7.4";"g/sec";
"42943.3175024";"Power from MAF";"8.88";"hp";
"42943.3579481";"Average speed";"26.463099709707585";"km/h";
"42943.3579481";"Calculated instant fuel consumption";"6.391520064339209";"L/100km";
"42943.3579481";"Distance travelled";"0.3214380240555556";"km";
"42943.3579481";"Distance travelled (Today)";"0.321441";"km";
"42943.3579481";"Distance travelled (total)";"41.75176100000001";"km";
"42943.3579481";"Distance travelled (Week)";"32.68615";"km";
"42943.3579481";"Vehicle acceleration";"0";"g";
"42943.3579481";"Vehicle speed";"39";"km/h";
"42943.398651";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42943.4754046";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42943.4754046";"Throttle position";"24.313725490196077";"%";
"42943.5174597";"Average fuel consumption";"7.244575340915051";"L/100km";
"42943.5174597";"Average fuel consumption (Today)";"11.478933925665986";"L/100km";
"42943.5174597";"Average fuel consumption (total)";"6.416081467797248";"L/100km";
"42943.5174597";"Average fuel consumption (Week)";"6.508845489603394";"L/100km";
"42943.5174597";"Average fuel consumption 10 sec";"7.4979654044879736";"L/100km";
"42943.5174597";"Calculated instant fuel rate";"2.6611180159769057";"L/h";
"42943.5174597";"Fuel used";"0.02328681982705337";"L";
"42943.5174597";"Fuel used (Today)";"0.036898";"L";
"42943.5174597";"Fuel used (total)";"2.6788269999999996";"L";
"42943.5174597";"Fuel used (Week)";"2.1274909999999996";"L";
"42943.5174597";"Fuel used price";"0.03842325271463806";"€";
"42943.5174597";"Fuel used price (Today)";"0.0608817";"€";
"42943.5174597";"Fuel used price (total)";"4.42006455";"€";
"42943.5174597";"Fuel used price (Week)";"3.5103601499999995";"€";
"42943.5174597";"Instant engine power (based on fuel consumption)";"10.410820319054086";"hp";
"42943.5174597";"MAF air flow rate";"7.9";"g/sec";
"42943.5174597";"Power from MAF";"9.48";"hp";
"42943.5531543";"Average speed";"26.51882403294606";"km/h";
"42943.5531543";"Calculated instant fuel consumption";"6.823379528145913";"L/100km";
"42943.5531543";"Distance travelled";"0.32355302438888894";"km";
"42943.5531543";"Distance travelled (Today)";"0.323556";"km";
"42943.5531543";"Distance travelled (total)";"41.75387600000001";"km";
"42943.5531543";"Distance travelled (Week)";"32.688265";"km";
"42943.5531543";"Vehicle acceleration";"0";"g";
"42943.5531543";"Vehicle speed";"39";"km/h";
"42943.5943276";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42943.6845067";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42943.6845067";"Throttle position";"24.313725490196077";"%";
"42943.7202231";"Average fuel consumption";"7.247236070727717";"L/100km";
"42943.7202231";"Average fuel consumption (Today)";"11.453967783011288";"L/100km";
"42943.7202231";"Average fuel consumption (total)";"6.41614445566682";"L/100km";
"42943.7202231";"Average fuel consumption (Week)";"6.5089199442062755";"L/100km";
"42943.7202231";"Average fuel consumption 10 sec";"7.482491347285238";"L/100km";
"42943.7202231";"Calculated instant fuel rate";"2.8733337564915193";"L/h";
"42943.7202231";"Fuel used";"0.023448651491442006";"L";
"42943.7202231";"Fuel used (Today)";"0.03706";"L";
"42943.7202231";"Fuel used (total)";"2.6789889999999996";"L";
"42943.7202231";"Fuel used (Week)";"2.1276529999999996";"L";
"42943.7202231";"Fuel used price";"0.03869027496087931";"€";
"42943.7202231";"Fuel used price (Today)";"0.061148999999999995";"€";
"42943.7202231";"Fuel used price (total)";"4.42033185";"€";
"42943.7202231";"Fuel used price (Week)";"3.5106274499999994";"€";
"42943.7202231";"Instant engine power (based on fuel consumption)";"11.241050293864726";"hp";
"42943.7202231";"MAF air flow rate";"8.53";"g/sec";
"42943.7202231";"Power from MAF";"10.235999999999999";"hp";
"42943.7595166";"Average speed";"26.586551289891545";"km/h";
"42943.7595166";"Calculated instant fuel consumption";"7.00813111339395";"L/100km";
"42943.7595166";"Distance travelled";"0.3259035805833334";"km";
"42943.7595166";"Distance travelled (Today)";"0.325907";"km";
"42943.7595166";"Distance travelled (total)";"41.75622700000001";"km";
"42943.7595166";"Distance travelled (Week)";"32.690616";"km";
"42943.7595166";"Vehicle acceleration";"0.071761778398333";"g";
"42943.7595166";"Vehicle speed";"41";"km/h";
"42943.8004834";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42943.8891161";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42943.8891161";"Throttle position";"26.274509803921568";"%";
"42943.938632";"Average fuel consumption";"7.263688605809274";"L/100km";
"42943.938632";"Average fuel consumption (Today)";"11.440073395171014";"L/100km";
"42943.938632";"Average fuel consumption (total)";"6.416319654551162";"L/100km";
"42943.938632";"Average fuel consumption (Week)";"6.5091370563344535";"L/100km";
"42943.938632";"Average fuel consumption 10 sec";"7.469136422711378";"L/100km";
"42943.938632";"Calculated instant fuel rate";"3.6918801841907456";"L/h";
"42943.938632";"Fuel used";"0.02367262124875603";"L";
"42943.938632";"Fuel used (Today)";"0.037284";"L";
"42943.938632";"Fuel used (total)";"2.679213";"L";
"42943.938632";"Fuel used (Week)";"2.127877";"L";
"42943.938632";"Fuel used price";"0.03905982506044745";"€";
"42943.938632";"Fuel used price (Today)";"0.06151859999999999";"€";
"42943.938632";"Fuel used price (total)";"4.42070145";"€";
"42943.938632";"Fuel used price (Week)";"3.5109970499999994";"€";
"42943.938632";"Instant engine power (based on fuel consumption)";"14.443365910991494";"hp";
"42943.938632";"MAF air flow rate";"10.96";"g/sec";
"42943.938632";"Power from MAF";"13.152000000000001";"hp";
"42943.9809368";"Average speed";"26.65850493730935";"km/h";
"42943.9809368";"Calculated instant fuel consumption";"9.004585815099379";"L/100km";
"42943.9809368";"Distance travelled";"0.3284251409444445";"km";
"42943.9809368";"Distance travelled (Today)";"0.328429";"km";
"42943.9809368";"Distance travelled (total)";"41.75874900000001";"km";
"42943.9809368";"Distance travelled (Week)";"32.693138";"km";
"42943.9809368";"Vehicle acceleration";"0.06815492772864834";"g";
"42943.9809368";"Vehicle speed";"41";"km/h";
"42944.0212368";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42944.1025349";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42944.1025349";"Throttle position";"25.49019607843137";"%";
"42944.1424169";"Average fuel consumption";"7.264580354620358";"L/100km";
"42944.1424169";"Average fuel consumption (Today)";"11.408858535634792";"L/100km";
"42944.1424169";"Average fuel consumption (total)";"6.4163775595863735";"L/100km";
"42944.1424169";"Average fuel consumption (Week)";"6.509203858008368";"L/100km";
"42944.1424169";"Average fuel consumption 10 sec";"7.464784165943484";"L/100km";
"42944.1424169";"Calculated instant fuel rate";"3.2876597260676714";"L/h";
"42944.1424169";"Fuel used";"0.023858708268684338";"L";
"42944.1424169";"Fuel used (Today)";"0.037469999999999996";"L";
"42944.1424169";"Fuel used (total)";"2.6793989999999996";"L";
"42944.1424169";"Fuel used (Week)";"2.1280629999999996";"L";
"42944.1424169";"Fuel used price";"0.03936686864332915";"€";
"42944.1424169";"Fuel used price (Today)";"0.06182549999999999";"€";
"42944.1424169";"Fuel used price (total)";"4.42100835";"€";
"42944.1424169";"Fuel used price (Week)";"3.5113039499999994";"€";
"42944.1424169";"Instant engine power (based on fuel consumption)";"12.861975482780746";"hp";
"42944.1424169";"MAF air flow rate";"9.76";"g/sec";
"42944.1424169";"Power from MAF";"11.712";"hp";
"42944.2105406";"Average speed";"26.73235753221298";"km/h";
"42944.2105406";"Calculated instant fuel consumption";"8.018682258701638";"L/100km";
"42944.2105406";"Distance travelled";"0.3310396972777779";"km";
"42944.2105406";"Distance travelled (Today)";"0.331044";"km";
"42944.2105406";"Distance travelled (total)";"41.76136400000001";"km";
"42944.2105406";"Distance travelled (Week)";"32.695752999999996";"km";
"42944.2105406";"Vehicle acceleration";"0.06644545984276899";"g";
"42944.2105406";"Vehicle speed";"41";"km/h";
"42944.2529198";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42944.3337234";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42944.3337234";"Throttle position";"24.313725490196077";"%";
"42944.3833923";"Average fuel consumption";"7.261235916341158";"L/100km";
"42944.3833923";"Average fuel consumption (Today)";"11.372808448423775";"L/100km";
"42944.3833923";"Average fuel consumption (total)";"6.4164044067143";"L/100km";
"42944.3833923";"Average fuel consumption (Week)";"6.509230724858974";"L/100km";
"42944.3833923";"Average fuel consumption 10 sec";"7.4478938017980925";"L/100km";
"42944.3833923";"Calculated instant fuel rate";"2.6712235274299827";"L/h";
"42944.3833923";"Fuel used";"0.02403757339608105";"L";
"42944.3833923";"Fuel used (Today)";"0.037649";"L";
"42944.3833923";"Fuel used (total)";"2.679578";"L";
"42944.3833923";"Fuel used (Week)";"2.1282419999999997";"L";
"42944.3833923";"Fuel used price";"0.03966199610353373";"€";
"42944.3833923";"Fuel used price (Today)";"0.06212084999999999";"€";
"42944.3833923";"Fuel used price (total)";"4.4213037";"€";
"42944.3833923";"Fuel used price (Week)";"3.5115992999999994";"€";
"42944.3833923";"Instant engine power (based on fuel consumption)";"10.450355079759355";"hp";
"42944.3833923";"MAF air flow rate";"7.930000000000001";"g/sec";
"42944.3833923";"Power from MAF";"9.516";"hp";
"42944.426591";"Average speed";"26.80116702206023";"km/h";
"42944.426591";"Calculated instant fuel consumption";"6.5151793351950795";"L/100km";
"42944.426591";"Distance travelled";"0.33350019155555566";"km";
"42944.426591";"Distance travelled (Today)";"0.333504";"km";
"42944.426591";"Distance travelled (total)";"41.76382400000001";"km";
"42944.426591";"Distance travelled (Week)";"32.698212999999996";"km";
"42944.426591";"Vehicle acceleration";"0.06485976685087314";"g";
"42944.426591";"Vehicle speed";"41";"km/h";
"42944.4699102";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42944.5652635";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"42944.5652635";"Throttle position";"21.96078431372549";"%";
"42944.6066859";"Average fuel consumption";"7.237473083103017";"L/100km";
